Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"KM Hamza, AH Abdeen","Prothrombin Time (PT) and Activated Partial Thromblastin Time (APTT) In Sudanese Diabetic Patients–Khartoum State",2015,"","repository.sustech.edu","http://repository.sustech.edu/handle/123456789/16761","https://scholar.google.com/scholar?cites=7176391634647685867&as_sdt=2005&sciodt=0,5&hl=en",86,"2021-07-31 04:58:08","","","","",,,,,1,0.17,1,2,6,"… Impaired fibrinolysis is found in impaired glucose tolerance and type 2 diabetes and the risk of stroke and myocardial infarction is considerably … (10) , in Nigeria, revealed a … Nigerian Journal of Basic and Applied Sciences,(NJBAS) 20 (1):60-63.ISSN 0794-5698 6. Eilasson C E …","http://repository.sustech.edu/bitstream/handle/123456789/16761/Prothrombin%20Time%20(PT)%20and...pdf?sequence=1","https://scholar.google.com/scholar?q=related:65pCaCuql2MJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"JU Obidiozor","… and Effect of Diabetes Educational Intervention Among Diabetics Attending Nnamdi Azikiwe University Teaching Hospital Nnewi Anambra State, Nigeria.",2015,"","dspace.unn.edu.ng","http://dspace.unn.edu.ng/bitstream/handle/123456789/736/OBIDIOZOR%2C%20JULIE%20UCHE.pdf?sequence=1&isAllowed=y","",87,"2021-07-31 04:58:08","PDF","","","",,,,,0,0.00,0,1,6,"… 10% of patients seen by General Practitioners in Anambra State of Nigeria … weight individuals (BMI > 25 kg/m2) with impaired glucose tolerance were put … Page 16. The Nigerian diabetics, unlike their counterparts in developed countries, have …","http://dspace.unn.edu.ng/bitstream/handle/123456789/736/OBIDIOZOR%2C%20JULIE%20UCHE.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:AR5LZW26UJUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
124,"G Danaei, S Fahimi, Y Lu, B Zhou, ...","Effects of diabetes definition on global surveillance of diabetes prevalence and diagnosis: a pooled analysis of 96 population-based studies with 331 288 …",2015,"The Lancet Diabetes & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213858715001291","https://scholar.google.com/scholar?cites=15432624681645712520&as_sdt=2005&sciodt=0,5&hl=en",88,"2021-07-31 04:58:08","HTML","","","",,,,,124,20.67,25,5,6,"","https://www.sciencedirect.com/science/article/pii/S2213858715001291","https://scholar.google.com/scholar?q=related:iCRr5WGyK9YJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
3,"RO Shittu, LO Odeigah, AK Moradeyo, ...","Short Sleep Duration and Correlates among Sero-positive HIV Patients in Nigeria, West Africa",2015,"Journal of Advances …","journaljammr.com","http://www.journaljammr.com/index.php/JAMMR/article/view/13548","https://scholar.google.com/scholar?cites=16390292450081672672&as_sdt=2005&sciodt=0,5&hl=en",89,"2021-07-31 04:58:08","","","","",,,,,3,0.50,1,4,6,"… SCIENCEDOMAIN international www.sciencedomain.org Short Sleep Duration and Correlates among Sero-positive HIV Patients in Nigeria, West Africa … Nigeria. 5Department of Family Medicine, Ahmadu bello University, Teaching Hospital, Zaria, Nigeria …","https://www.journaljammr.com/index.php/JAMMR/article/download/13548/24863","https://scholar.google.com/scholar?q=related:4I3i0yQEduMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"M Tamanji, SN Mousavinasab, N Aljefree","Diabetes Burden in Urban and Rural Senegalese Populations: A Cross-Sectional Study in 2012",2015,"","academia.edu","https://www.academia.edu/download/59754113/A320190616-49616-1ozvxxu.pdf","",90,"2021-07-31 04:58:08","PDF","","","",,,,,0,0.00,0,3,6,"… [10] EC Ejim, CI Okafor, A. Emehel et al., “Prevalence of cardiovascular risk factors in the middle-aged and elderly population of a nigerian rural community,” Journal of … [18] DG Mclarty, AB Swai, HM Kitange et al., “Prevalence of diabetes and impaired glucose tolerance in rural …","https://www.academia.edu/download/59754113/A320190616-49616-1ozvxxu.pdf","https://scholar.google.com/scholar?q=related:HFuR2rGyXSwJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"ANI LECTURE","The Challenge of Diabetes Mellitus: the urgent need for Life style Modification.",,"researchgate.net","","https://www.researchgate.net/profile/Adamu-Bakari/publication/275350358_The_Challenge_of_Diabetes_Mellitus_The_urgent_need_for_Life_style_Modification/links/553a35c90cf2c415bb070bdd/The-Challenge-of-Diabetes-Mellitus-The-urgent-need-for-Life-style-Modification.pdf","",91,"2021-07-31 04:58:08","PDF","","","",,,,,0,0.00,0,1,,"… 26 . Furthermore, the rate of impaired glucose tolerance increased with lower body weight at one … Fasting plasma glucose (mmol/L) - 3.5 In this study, we have demonstrated that type 2 diabetic Nigerians of Hausa-Fulani ethnicity …","https://www.researchgate.net/profile/Adamu-Bakari/publication/275350358_The_Challenge_of_Diabetes_Mellitus_The_urgent_need_for_Life_style_Modification/links/553a35c90cf2c415bb070bdd/The-Challenge-of-Diabetes-Mellitus-The-urgent-need-for-Life-style-Modification.pdf","https://scholar.google.com/scholar?q=related:18sAwvMySz4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
1,"S Amarasinghe, CJK Vidanalage, ...","The prevalence of depressive disorder among newly diagnosed patients with type 2 diabetes mellitus",2015,"Sri Lanka Journal of …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/ff41/1aadb7bc4f0002421ce6f1fc04d857379091.pdf","https://scholar.google.com/scholar?cites=8722793038414622401&as_sdt=2005&sciodt=0,5&hl=en",92,"2021-07-31 04:58:08","PDF","","","",,,,,1,0.17,0,3,6,"… Diabetes Care 2008; 31(12): 2383-90. 8. Weber B, Schweiger U, Deuschle M, Heuser I. Major depression and impaired glucose tolerance … Depression among medical outpatients with diabetes: A cross-sectional study at Jos University Teaching Hospital, Jos, Nigeria …","https://pdfs.semanticscholar.org/ff41/1aadb7bc4f0002421ce6f1fc04d857379091.pdf","https://scholar.google.com/scholar?q=related:wS70lw2WDXkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
3,"MS Mohamed, KM Zahran, HSE Mohamed, ...","Pattern of glucose intolerance among pregnant women with unexplained IUFD",2015,"Middle East Fertility …","Elsevier","https://www.sciencedirect.com/science/article/pii/S111056901400034X","https://scholar.google.com/scholar?cites=14051608213937554177&as_sdt=2005&sciodt=0,5&hl=en",93,"2021-07-31 04:58:08","HTML","","","",,,,,3,0.50,1,4,6,"… The aim of this study was to determine the possible causes for IUFD and to investigate for impaired glucose tolerance as a possible cause of death among pregnant women with unexplained IUFD presented to the women's health Hospital of Assiut University …","https://www.sciencedirect.com/science/article/pii/S111056901400034X","https://scholar.google.com/scholar?q=related:AYO10jhXAcMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
57,"G Garcia-Garcia, V Jha","CKD in disadvantaged populations",2015,"Brazilian Journal of Nephrology","SciELO Brasil","https://www.scielo.br/j/jbn/a/xbB6cBQcmp9Z3xSj5B4TkWR/?lang=en","https://scholar.google.com/scholar?cites=2413894812695496551&as_sdt=2005&sciodt=0,5&hl=en",94,"2021-07-31 04:58:08","HTML","","","",,,,,57,9.50,29,2,6,"… Towards prevention of chronic kidney disease in Nigeria; a community-based study in South East Nigeria. Kidney Int Suppl 2013;3:195-201. DOI: http://dx.doi … Relation of serial changes in childhood body-mass index to impaired glucose tolerance in young adulthood …","https://www.scielo.br/j/jbn/a/xbB6cBQcmp9Z3xSj5B4TkWR/?lang=en","https://scholar.google.com/scholar?q=related:Z4ff84rgfyEJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
87,"AW Mwanri, J Kinabo, K Ramaiya, ...","Gestational diabetes mellitus in sub‐Saharan Africa: systematic review and metaregression on prevalence and risk factors",2015,"Tropical Medicine & …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/tmi.12521","https://scholar.google.com/scholar?cites=17905526073793501302&as_sdt=2005&sciodt=0,5&hl=en",95,"2021-07-31 04:58:08","","10.1111/tmi.12521","","",,,,,87,14.50,22,4,6,"… Of 1069 articles retrieved 22 studies were included. Half were from West Africa, specifically Nigeria, five from South Africa and six from East and Central Africa … La mitad eran del África Occidental, específicamente Nigeria, cinco de Sudáfrica y seis del África Oriental y Central …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/tmi.12521","https://scholar.google.com/scholar?q=related:dtj0uBg1ffgJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
13,"EU Nwose","Cardiovascular Risk Assessment in Pre-Diabetes: A Hypothesis",2015,"Glucose Intake and Utilization in Pre-Diabetes and …","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128000939000090","https://scholar.google.com/scholar?cites=15214295859871252551&as_sdt=2005&sciodt=0,5&hl=en",96,"2021-07-31 04:58:08","","","","",,,,,13,2.17,13,1,6,"… diabetes, which refers to a state of impaired fasting glucose, impaired glucose tolerance, or pre … the report shows there were about 2,819,000 adults with diabetes in Nigeria as of the … that prevalence of diabetes compared between the world population and Nigerian population is …","https://www.researchgate.net/profile/Eugene-Butkowski/publication/23555055_Cardiovascular_risk_assessment_in_prediabetes_A_hypothesis/links/5a8a3e26a6fdcc6b1a4254a7/Cardiovascular-risk-assessment-in-prediabetes-A-hypothesis.pdf","https://scholar.google.com/scholar?q=related:R4BSy3kJJNMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
2,"J Afemikhe, J Chipps","An evaluation of a multidisciplinary patient centred type 2 diabetes self-management education programme in Edo State, Nigeria",2015,"Africa Journal of nursing and Midwifery","journals.co.za","https://journals.co.za/doi/abs/10.10520/EJC186363","https://scholar.google.com/scholar?cites=11527434567411417853&as_sdt=2005&sciodt=0,5&hl=en",97,"2021-07-31 04:58:08","","10.10520/EJC186363","","",,,,,2,0.33,1,2,6,"… million people living with diabetes and an estimated 3.85 million with impaired glucose tolerance (International Working … In Nigeria, the National Health Policy was revised in 2004 with the main … The Nigerian health care delivery system is generally weak and fragile (Saka, Isiaka …","https://repository.uwc.ac.za/bitstream/handle/10566/2585/Afemikhe_An%20evaluation_2015.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:_cIdAqqs-Z8J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
6,"D Talaz, S KIZILCI","Tip 2 diyabet riski ve hastalık sürecinde uykunun rolü",2015,"Dokuz Eylül Üniversitesi Hemşirelik Fakültesi …","dergipark.org.tr","https://dergipark.org.tr/en/pub/deuhfed/issue/46802/586873","https://scholar.google.com/scholar?cites=8674941899129293978&as_sdt=2005&sciodt=0,5&hl=en",98,"2021-07-31 04:58:08","","","","",,,,,6,1.00,3,2,6,"… These changes increase the risk of weight gain, obesity, impaired glucose tolerance, insulin resistance and type 2 diabetes … predictors of obstructive sleep apnea syndrome in a sample of patients with type 2 Diabetes Mellitus in Nigeria. Nigerian Medical Journal, 55(1), 24-28 …","https://dergipark.org.tr/en/download/article-file/753220","https://scholar.google.com/scholar?q=related:mgzBCLKVY3gJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
5,"OS Ogedengbe, IU Ezeani, II Chukwuonye, ...","Evaluating the impact of type 2 diabetes mellitus on cardiovascular risk in persons with metabolic syndrome using the UKPDS risk engine",2015,"… syndrome and obesity …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4577267/","https://scholar.google.com/scholar?cites=17130261748102325067&as_sdt=2005&sciodt=0,5&hl=en",99,"2021-07-31 04:58:08","HTML","","","",,,,,5,0.83,1,4,6,"… a 500-bed Federal Government tertiary hospital in Benin City, Edo State in the South-south geopolitical region of Nigeria … For patients presenting with post-stroke hyperglycemia, impaired glucose tolerance or diabetes is present in two-thirds of survivors.44 Japanese with …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4577267/","https://scholar.google.com/scholar?q=related:S-MZxUzquu0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
14,"M Kiskac, M Zorlu, M Cakirca, B Buyukaydin, ...","Frequency and determinants of erectile dysfunction in Turkish diabetic men",2015,"Nigerian journal of …","ajol.info","https://www.ajol.info/index.php/njcp/article/view/113624","https://scholar.google.com/scholar?cites=682739923039878814&as_sdt=2005&sciodt=0,5&hl=en",100,"2021-07-31 04:58:08","","","","",,,,,14,2.33,3,5,6,"… Nigerian Journal of Clinical Practice • Mar-Apr 2015 • Vol 18 • Issue 2 … The Turkish Diabetes Epidemiology Study (TURDEP) reported that the crude prevalence of diabetes was 7.2% and prevalence of impaired glucose tolerance (IGT) was 6.7% among adults over the age of 20 …","https://www.ajol.info/index.php/njcp/article/view/113624/103344","https://scholar.google.com/scholar?q=related:nv7EuleUeQkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
10,"PC Obinna-Echem, J Beal, V Kuri","Effect of processing method on the mineral content of Nigerian fermented maize infant complementary food–Akamu",2015,"LWT-Food Science and Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S002364381400704X","https://scholar.google.com/scholar?cites=9090533183457332652&as_sdt=2005&sciodt=0,5&hl=en",101,"2021-07-31 04:58:08","","","","",,,,,10,1.67,3,3,6,"… 2. Materials and methods. 2.1. Nigerian akamu and maize flour samples. Traditional akamu samples were obtained from 5 different locations in Rivers State, Nigeria: Aluu (A1); Mile 3 Diobu (M1, M2 and M3); Emohua (E1, E2 and E3) and Rumuokoro (R1 and R2) …","","https://scholar.google.com/scholar?q=related:rA3gQsQPKH4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
14,"G García-García, V Jha","World Kidney Day 2015: CKD in disadvantaged populations",2015,"American Journal of Kidney Diseases","ajkd.org","https://www.ajkd.org/article/S0272-6386(14)01470-X/fulltext","https://scholar.google.com/scholar?cites=2735765533987243005&as_sdt=2005&sciodt=0,5&hl=en",102,"2021-07-31 04:58:08","HTML","","","",,,,,14,2.33,7,2,6,"Skip to Main Content …","https://www.ajkd.org/article/S0272-6386(14)01470-X/fulltext","https://scholar.google.com/scholar?q=related:_QMRKkJk9yUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"GG Sofowora, AL Ajayi","in Nigerians: A Review",2015,"Management of Heart Failure","Springer","https://link.springer.com/content/pdf/10.1007/978-1-4471-6657-3.pdf#page=323","",103,"2021-07-31 04:58:08","","10.1007/978-1-4471-6657-3.pdf#page=323","","",,,,,0,0.00,0,2,6,"… Other metabolic complications of diuretics include: hypomagnesaemia, hyponatremia and hyperuricemia with impaired glucose tolerance … given the documented hyper-adrenergic state noted in Nigerian hyper- tensives … In the only study in Nigeria reviewing the efficacy of beta …","","https://scholar.google.com/scholar?q=related:Dt3yZk2WwDgJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
9,"AH Ziyab, A Mohammad, E Maclean, K Behbehani, ...","Diabetes: a fast evolving epidemic",2015,"Kuwait Med …","researchgate.net","https://www.researchgate.net/profile/Ali-Ziyab/publication/286875546_Diabetes_A_Fast_Evolving_Epidemic/links/56f8cdbb08ae7c1fda307ed9/Diabetes-A-Fast-Evolving-Epidemic.pdf","https://scholar.google.com/scholar?cites=17975471339307126656&as_sdt=2005&sciodt=0,5&hl=en",104,"2021-07-31 04:58:08","PDF","","","",,,,,9,1.50,2,5,6,"… Elevations in blood glucose levels are associated with the continuous decline in β-cell function. The further deterioration of the β -cell function is atributed to evolution of the disease from impaired glucose tolerance (pre-diabetes) to T2DM[30] …","https://www.researchgate.net/profile/Ali-Ziyab/publication/286875546_Diabetes_A_Fast_Evolving_Epidemic/links/56f8cdbb08ae7c1fda307ed9/Diabetes-A-Fast-Evolving-Epidemic.pdf","https://scholar.google.com/scholar?q=related:gM-d6fGzdfkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"JC Nwaokoro, VA Onwuliri, CO Emerole, SNO Ibe, ...","Evaluation of Factors Influencing Diabetes Management Among Pregnant Women in Ahiazu Mbaise, Imo State",2015,"Science","article.sjoph.org","http://article.sjoph.org/pdf/10.11648.j.sjph.s.2015030501.20.pdf","",105,"2021-07-31 04:58:08","PDF","","","",,,,,0,0.00,0,5,6,"… Iwuji and AA Nwaokoro, “Study on the effect of smoking on Type 2 Diabetic Patients in Federal Medical Center Owerri, Southeastern Nigeria,” Asian Journal … 13] X. Yang, B. Hsu-Hage, H. Zhang, C Zhang and Y. Zhang, “Women with impaired glucose tolerance during pregnancy …","http://article.sjoph.org/pdf/10.11648.j.sjph.s.2015030501.20.pdf","https://scholar.google.com/scholar?q=related:gyP-eydIDvQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"GG Sofowora, AL Ajayi","Congestive Heart Failure in Nigerians: A Review",2015,"Management of Heart Failure","Springer","https://link.springer.com/chapter/10.1007/978-1-4471-6657-3_17","",106,"2021-07-31 04:58:08","","10.1007/978-1-4471-6657-3_17","","",,,,,0,0.00,0,2,6,"… Other metabolic complications of diuretics include: hypomagnesaemia, hyponatremia and hyperuricemia with impaired glucose tolerance … 7]. Brain natriuretic peptide is not routinely tested for in Nigerian hospitals but … In Ile-Ife, Nigeria, a self-paced corridor walking test was used …","","https://scholar.google.com/scholar?q=related:MyjQ6Y5Q4yEJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
91,"H Nyambe-Silavwe, JA Villa-Rodriguez, I Ifie, ...","Inhibition of human α-amylase by dietary polyphenols",2015,"Journal of Functional …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1756464615005009","https://scholar.google.com/scholar?cites=13622260441739969871&as_sdt=2005&sciodt=0,5&hl=en",107,"2021-07-31 04:58:08","HTML","","","",,,,,91,15.17,23,4,6,"… GLUT2 glucose transporter type 2. 1. Introduction. It is estimated that about 346 million people worldwide suffer from type 2 diabetes due to pancreatic β-cell dysfunction and/or increased resistance to insulin with impaired glucose tolerance (Danaei et al., 2011) …","https://www.sciencedirect.com/science/article/pii/S1756464615005009","https://scholar.google.com/scholar?q=related:T0XEq7L9C70J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
3,"DA Wusu, MI Kazeem, OA Lawal, ...","Antidiabetic effects of some tropical fruit extracts in fructose induced insulin resistant Wistar rats",2015,"Journal of …","journaljpri.com","http://www.journaljpri.com/index.php/JPRI/article/view/19130","https://scholar.google.com/scholar?cites=10947664060051557765&as_sdt=2005&sciodt=0,5&hl=en",108,"2021-07-31 04:58:08","","","","",,,,,3,0.50,1,4,6,"… Place and Duration of Study: Department of Biochemistry, Lagos State University, Ojo, Lagos, Nigeria, between March and May 2014 … that the risk of developing clinical diabetes substantially increased in the state of impaired fasting blood glucose or impaired glucose tolerance …","https://www.journaljpri.com/index.php/JPRI/article/download/19130/35303","https://scholar.google.com/scholar?q=related:hQ2vm3Xq7ZcJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
14,"MS Demoz, KP Gachoki, KJ Mungai, ...","Evaluation of the Anti-Diabetic Potential of the Methanol Extracts of Aloe camperi, Meriandra dianthera and a Polyherb",2015,"Journal of Diabetes …","scirp.org","https://www.scirp.org/html/10-4300315_60818.htm?pagespeed=noscript","https://scholar.google.com/scholar?cites=15354292805402536204&as_sdt=2005&sciodt=0,5&hl=en",109,"2021-07-31 04:58:08","HTML","","","",,,,,14,2.33,4,4,6,"… Chikezie, PC, Ojiako, OA and Nwufo, KC (2015) Overview of Anti-Diabetic Medicinal Plants: The Nigerian Research Experience … RA and Abdul-Ghani, M. (2011) Assessment and Treatment of Cardiovascular Risk in Prediabetes: Impaired Glucose Tolerance and Impaired …","https://www.scirp.org/html/10-4300315_60818.htm?pagespeed=noscript","https://scholar.google.com/scholar?q=related:DKlau_RnFdUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
9,"D Amoussou-Guenou, A Wanvoegbe, ...","Prevalence and risk factors of diabetes mellitus in the adult population of Porto-Novo (Benin)",2015,"Journal of Diabetes …","scirp.org","https://www.scirp.org/html/1-4300291_57739.htm?pagespeed=noscript","https://scholar.google.com/scholar?cites=3341867084021595829&as_sdt=2005&sciodt=0,5&hl=en",110,"2021-07-31 04:58:08","HTML","","","",,,,,9,1.50,3,3,6,"… in Mali [27] , Lokrou in Ivory Coast [21] , Akintewe in Nigeria [28] , Balde in … Group (1993) Global Estimates for Prevalence of Diabetes Mellitus and Impaired Glucose Tolerance in Adults … 28. Akintewe, TA and Adetuyibi, A. (1986) Obesity and Hypertension in Diabetics Nigerians …","https://www.scirp.org/html/1-4300291_57739.htm?pagespeed=noscript","https://scholar.google.com/scholar?q=related:tX6tLWiyYC4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
21,"H Karagoz, A Erden, KE Ozerhan Ozer, ...","The role of blood groups in the development of diabetes mellitus after gestational diabetes mellitus",2015,"… and clinical risk …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4621172/","https://scholar.google.com/scholar?cites=1368078420287531056&as_sdt=2005&sciodt=0,5&hl=en",111,"2021-07-31 04:58:08","HTML","","","",,,,,21,3.50,5,4,6,"… Insulin secretion and insulin resistance in Korean women with gestational diabetes mellitus and impaired glucose tolerance. Korean J Intern Med … The relative incidence of diabetes mellitus in ABO/Rhesus blood groups in South-Eastern Nigeria. Niger J Physiol Sci …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4621172/","https://scholar.google.com/scholar?q=related:MKgdKhNk_BIJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
1,"A MOHAMMED","Correlation between serum levels of adiponectin and tumour necrosis factor-alpha with insulin resistance index in gestational diabetes mellitus",2015,"Faculty of Pathology","dissertation.npmcn.edu.ng","http://dissertation.npmcn.edu.ng/index.php/FMCPath/article/view/1058","https://scholar.google.com/scholar?cites=3070455619857952198&as_sdt=2005&sciodt=0,5&hl=en",112,"2021-07-31 04:58:08","","","","",,,,,1,0.17,1,1,6,"… IGT - Impaired Glucose Tolerance IR – Insulin Resistance IRS- Insulin Receptor Substrate IS – Insulin Sensitivity … African Americans.21 No study was done in Nigeria among GDM patients … their relationship with insulin resistance index in Nigerian women with GDM. Page 16. 16 …","https://dissertation.npmcn.edu.ng/index.php/FMCPath/article/download/1058/1514","https://scholar.google.com/scholar?q=related:xi08SB5znCoJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
0,"SN Onwe, DA Agom, JC Agom, JN Ominyi, KA Elom","Factors Affecting Nutritional Management of Type 2 Diabetes Mellitus in South Eastern Nigeria: A Systematic Review",,"216.10.240.19","","http://216.10.240.19/v3-i5/54%20jmscr.pdf","",113,"2021-07-31 04:58:08","PDF","","","",,,,,0,0.00,0,5,,"… 2012) further identified the following as other risk factors: obesity, impaired glucose tolerance, insulin resistance … measures and that was the motivation for the standardisation of Nigerian local foods … study, Fadupin (2009) listed commonly eaten food items in Nigeria according to …","http://216.10.240.19/v3-i5/54%20jmscr.pdf","https://scholar.google.com/scholar?q=related:-o-K6HU3JS0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
4,"V Dhanya, G Renoy","Drainage development in Achankovil Shear Zone, South India",2015,"Current Science","JSTOR","https://www.jstor.org/stable/24905439","https://scholar.google.com/scholar?cites=18291760661258456059&as_sdt=2005&sciodt=0,5&hl=en",114,"2021-07-31 04:58:08","","","","",,,,,4,0.67,2,2,6,"… of 1-min rain rate derived from TRMM satellite data and rain gauge data for micro wave applications in Nigeria … in developing an animal model for metabolic syn drome within 17 weeks characterized by obesity, hypertriglyceridemia, impaired glucose tolerance, fatty liver and …","","https://scholar.google.com/scholar?q=related:-0vGUmhj2f0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
12,"S Mukherjee, S Datta, P Datta, AK Mukherjee, ...","A study of prevalence of primary hypothyroidism in recently diagnosed type 2 diabetes mellitus in a tertiary care hospital",2015,"Int J Sci Rep","academia.edu","https://www.academia.edu/download/38251913/Hypothyroid_in_DM.pdf","https://scholar.google.com/scholar?cites=9416890967028378535&as_sdt=2005&sciodt=0,5&hl=en",115,"2021-07-31 04:58:08","PDF","","","",,,,,12,2.00,2,5,6,"… states in India has shown higher prevalence of subclinical hypothyroidism (31.2%).33 A very high prevalence has also been noted outside India, from Nigeria, Calabar (46.5 … High prevalence of diabetes and impaired glucose tolerance in India: National Urban Diabetes Survey …","https://www.academia.edu/download/38251913/Hypothyroid_in_DM.pdf","https://scholar.google.com/scholar?q=related:p6tPEnGEr4IJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2015&as_vis=1"
