Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
129,"AO Ogbera","Prevalence and gender distribution of the metabolic syndrome",2010,"Diabetology & Metabolic Syndrome","Springer","https://link.springer.com/article/10.1186/1758-5996-2-1","https://scholar.google.com/scholar?cites=1126105203729604835&as_sdt=2005&sciodt=0,5&hl=en",60,"2021-07-31 08:05:57","HTML","10.1186/1758-5996-2-1","","",,,,,129,11.73,129,1,11,"… alcohol (HDL), elevated blood pressure and a history of diabetes mellitus or impaired fasting glucose state … In Nigeria, DM is an emerging non-communicable health problem as its prevalence is on the … This pattern of lipid abnormality was documented in a recent Nigerian study [7 …","https://link.springer.com/article/10.1186/1758-5996-2-1","https://scholar.google.com/scholar?q=related:46AFaLe6oA8J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
5,"YX Chen, XQ Wang, JF Wang, CF Fang…","Glucometabolic state of in-hospital patients with primary hypertension in sub-population of partial regions in China",2008,"Journal of human …","nature.com","https://www.nature.com/articles/1002327","https://scholar.google.com/scholar?cites=14529839372601751328&as_sdt=2005&sciodt=0,5&hl=en",61,"2021-07-31 08:05:57","HTML","","","",,,,,5,0.38,1,5,13,"… There were studies from Nigeria, Spain and Brazil that showed that impaired glucose tolerance (IGT) and some kinds of abnormal glucose … New cut point (5.6 mmol l −1 ) of impaired fasting glucose (IFG) suggested by American Diabetes Association 18 was adopted in this study …","https://www.nature.com/articles/1002327","https://scholar.google.com/scholar?q=related:IHdpT-1bpMkJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
156,"AJG Hanley, D Bowden…","Associations of adiponectin with body fat distribution and insulin sensitivity in nondiabetic Hispanics and African-Americans",2007,"The Journal of …","academic.oup.com","https://academic.oup.com/jcem/article-abstract/92/7/2665/2598688","https://scholar.google.com/scholar?cites=926080100370889677&as_sdt=2005&sciodt=0,5&hl=en",62,"2021-07-31 08:05:57","","","","",,,,,156,11.14,52,3,14,"Abstract. Context: Hypoadiponectinemia has emerged as an independent risk factor for type 2 diabetes and cardiovascular disease. Although associations of adipon.","https://academic.oup.com/jcem/article/92/7/2665/2598688","https://scholar.google.com/scholar?q=related:zTsq2PEY2gwJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
8,"II Ijeh, CECC Ejike, U Okorie","Serum lipid profile and lipid pro-atherogenic indices of a cohort of Nigerian adults with varying glycemic and blood pressure phenotypes",2010,"… Journal of Biological and Chemical Sciences","ajol.info","https://www.ajol.info/index.php/ijbcs/article/view/64912","https://scholar.google.com/scholar?cites=13154876906887255509&as_sdt=2005&sciodt=0,5&hl=en",63,"2021-07-31 08:05:57","","","","",,,,,8,0.73,3,3,11,"… Serum lipid profile and lipid pro-atherogenic indices of a cohort of Nigerian adults with varying glycemic and blood pressure … of Biochemistry, College of Natural and Applied Sciences, Michael Okpara University of Agriculture, Umudike, PMB 7267 Umuahia, Abia State, Nigeria …","https://www.ajol.info/index.php/ijbcs/article/view/64912/52634","https://scholar.google.com/scholar?q=related:1RUBa9mCj7YJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
93,"CN Rotimi, GM Dunston, K Berg, O Akinsete…","In search of susceptibility genes for type 2 diabetes in West Africa: the design and results of the first phase of the AADM study",2001,"Annals of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047279700001800","https://scholar.google.com/scholar?cites=16095607189035816792&as_sdt=2005&sciodt=0,5&hl=en",64,"2021-07-31 08:05:57","","","","",,,,,93,4.65,19,5,20,"… DESIGN AND METHODS: Affected sib-pairs (ASP) along with unaffected spouse controls are being enrolled and examined in West Africa, with two sites established in Ghana (Accra and Kumasi) and three in Nigeria (Enugu, Ibadan, and Lagos) …","","https://scholar.google.com/scholar?q=related:WBe00nUVX98J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
95,"CN Rotimi, G Chen, AA Adeyemo, P Furbert-Harris…","A genome-wide search for type 2 diabetes susceptibility genes in West Africans: the Africa America Diabetes Mellitus (AADM) Study",2004,"Diabetes","Am Diabetes Assoc","https://diabetes.diabetesjournals.org/content/53/3/838.short","https://scholar.google.com/scholar?cites=15066832692917563403&as_sdt=2005&sciodt=0,5&hl=en",65,"2021-07-31 08:05:57","","","","",,,,,95,5.59,19,5,17,"","https://diabetes.diabetesjournals.org/content/diabetes/53/3/838.full.pdf","https://scholar.google.com/scholar?q=related:C_CXt4EkGNEJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
2,"Y Yan","Diabetes susceptibility polymorphisms and risk of prediabetes and diabetes complications in the atherosclerosis risk in communities (ARIC) study",2009,"","search.proquest.com","https://search.proquest.com/openview/a3d44161318931e7efbb99e93a4ed7ca/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=2148631972190369943&as_sdt=2005&sciodt=0,5&hl=en",66,"2021-07-31 08:05:57","","","","",,,,,2,0.17,2,1,12,"… IAUC insulin area under the OGTT curve IFG impaired fasting glucose IGF2BP2 insulin-like growth factor 2 mRNA-binding protein 2 … xvii Wnt Wingless and Int YRI 30 Yoruba mother-father-child trios in Ibadan, Nigeria, one of the populations studied in the HapMap project …","https://cdr.lib.unc.edu/downloads/r781wg911","https://scholar.google.com/scholar?q=related:lzh0D2V50R0J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
21,"DH Akbar","Is hypertension common in hospitalized type 2 diabetic patients?",2001,"Saudi medical journal","kau.edu.sa","https://www.kau.edu.sa/Files/140/Researches/22557_17_Is%20Hypertension%20common%20in%20Hospitalized%20type%202%20diabetic%20patients.pdf","https://scholar.google.com/scholar?cites=798926809465647243&as_sdt=2005&sciodt=0,5&hl=en",67,"2021-07-31 08:05:57","PDF","","","",,,,,21,1.05,21,1,20,"… Impaired fasting glucose and the risk of hypertension in Japanese men between the 1980s and the 1990s: the Osaka Health Survey … Wokoma FS. Hypertension in non-insulin dependent diabetic Nigerians: a comparative analysis of normotensive and hypertensive subgroups …","https://www.kau.edu.sa/Files/140/Researches/22557_17_Is%20Hypertension%20common%20in%20Hospitalized%20type%202%20diabetic%20patients.pdf","https://scholar.google.com/scholar?q=related:i3C8R7NbFgsJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
99,"AE Sumner, J Zhou, A Doumatey, OE Imoisili…","Low HDL-cholesterol with normal triglyceride levels is the most common lipid pattern in West Africans and African Americans with metabolic syndrome: implications for …",2010,"CVD prevention and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S187545701000080X","https://scholar.google.com/scholar?cites=479029590720452613&as_sdt=2005&sciodt=0,5&hl=en",68,"2021-07-31 08:05:57","","","","",,,,,99,9.00,20,5,11,"… The AADM recruited West Africans from three urban centers in Nigeria: Enugu, Ibadan and Lagos, and two urban centers in Ghana: Accra and Kumasi [16]. The Nigerian participants were Ibo or Yoruba. The Ghanaians were Akan or Gaa …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2989612/","https://scholar.google.com/scholar?q=related:BRjL79_apQYJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
237,"X Ye, Z Yu, H Li, OH Franco, Y Liu, X Lin","Distributions of C-reactive protein and its association with metabolic syndrome in middle-aged and older Chinese people",2007,"Journal of the American College …","jacc.org","https://www.jacc.org/doi/abs/10.1016/j.jacc.2007.01.065","https://scholar.google.com/scholar?cites=12598653658754068961&as_sdt=2005&sciodt=0,5&hl=en",69,"2021-07-31 08:05:57","","10.1016/j.jacc.2007.01.065","","",,,,,237,16.93,40,6,14,"Distributions of C-Reactive Protein and its Association With Metabolic Syndrome in Middle-Aged and Older Chinese PeopleXingwang Ye, Zhijie Yu, Huaixing Li, Oscar H. Franco, Yong Liu, Xu LinWe condu...","https://www.sciencedirect.com/science/article/pii/S0735109707006377/pdf?md5=ce786f03bf08770dc8807a98b42de911&pid=1-s2.0-S0735109707006377-main.pdf&_valck=1","https://scholar.google.com/scholar?q=related:4TE2isBo164J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
90,"MM Sale, BI Freedman, CD Langefeld, AH Williams…","A genome-wide scan for type 2 diabetes in African-American families reveals evidence for a locus on chromosome 6q",2004,"Diabetes","Am Diabetes Assoc","https://diabetes.diabetesjournals.org/content/53/3/830.short","https://scholar.google.com/scholar?cites=1459993200459230277&as_sdt=2005&sciodt=0,5&hl=en",70,"2021-07-31 08:05:57","","","","",,,,,90,5.29,18,5,17,"","https://diabetes.diabetesjournals.org/content/diabetes/53/3/830.full.pdf","https://scholar.google.com/scholar?q=related:RazblxTwQhQJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
9,"BY Cao, J Mi, CX Gong, H Cheng, C Yan…","Blood glucose profile in children and adolescents in Beijing area",2008,"Zhonghua er ke za zhi …","europepmc.org","https://europepmc.org/article/med/19099734","https://scholar.google.com/scholar?cites=4416875494861837290&as_sdt=2005&sciodt=0,5&hl=en",71,"2021-07-31 08:05:57","","","","",,,,,9,0.69,2,6,13,"… Article citations. A Novel Indicator of Children's Lipid Accumulation Product Associated with Impaired Fasting Glucose in Chinese Children and Adolescents … Free to read & use. Fasting Blood Glucose Profile among Secondary School Adolescents in Ado-Ekiti, Nigeria …","","https://scholar.google.com/scholar?q=related:6hNeaNzkSz0J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
22,"SM Ghazali, RA Sanusi","Waist circumference, waist to hip ratio, and body mass index in the diagnosis of metabolic syndrome in Nigerian subjects",2010,"Nigerian Journal of Physiological Sciences","ajol.info","https://www.ajol.info/index.php/njps/article/view/84650","https://scholar.google.com/scholar?cites=780190431507130979&as_sdt=2005&sciodt=0,5&hl=en",72,"2021-07-31 08:05:57","","","","",,,,,22,2.00,11,2,11,"… at least 1 of the following: (i) Type 2 DM (ii) Impaired Fasting Glucose (iii) Insulin … IO, Fawole O; Prevalence of Risk Factors for Cardiovascular Disease among Nigerian Youth.(unpublished … SS and Aliyu TM; Obesity, overweight andunderweight in suburban northern Nigeria; Int J …","https://www.ajol.info/index.php/njps/article/view/84650/74641","https://scholar.google.com/scholar?q=related:YyokVxDL0woJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
14,"D Bhalla, B Marin, PM Preux","Stroke profile in Afghanistan and Nepal.",2009,"Neurology Asia","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.586.1978&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=4528073720017734986&as_sdt=2005&sciodt=0,5&hl=en",73,"2021-07-31 08:05:57","PDF","","","",,,,,14,1.17,5,3,12,"… Countries such as Gambia, Pakistan, Saudi Arabia, and Nigeria which have low percentage of high total cholesterol levels also have lower deaths from stroke … Y : Disability adjusted life years; F: Females; HTN: Hypertension; IFG: Impaired fasting glucose; …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.586.1978&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:Sk1wvg7z1j4J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
22,"J Kaslam, B Longo-Mbenza, OA Nge…","Classification and dramatic epidemic of diabetes mellitus in Kinshasa Hinterland: the prominent role of type 2 diabetes and lifestyle changes among Africans",2009,"Nigerian Journal of …","ajol.info","https://www.ajol.info/index.php/njm/article/view/51202/39880","https://scholar.google.com/scholar?cites=8470472301284397801&as_sdt=2005&sciodt=0,5&hl=en",74,"2021-07-31 08:05:57","PDF","","","",,,,,22,1.83,6,4,12,"… Nigerian Journal of Medicine, Vol.18, No … Impaired Fasting Glucose (IFG) was defined with fasting glycemia = 5.6 mmol/L (=100 mg/dL) and < 7 mmol/L (<126 mg/dL), and 2 h postprandial glucose test in capillary blood <7.8 mmol/L (<140 mg/dL); Impaired Glucose Tolerance (IGT …","https://www.ajol.info/index.php/njm/article/view/51202/39880","https://scholar.google.com/scholar?q=related:6ZLX9a0pjXUJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
53,"SL Schwartz","Diabetes and dyslipidaemia",2006,"Diabetes, obesity and metabolism","Wiley Online Library","https://dom-pubs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1463-1326.2005.00516.x","https://scholar.google.com/scholar?cites=632997727646792659&as_sdt=2005&sciodt=0,5&hl=en",75,"2021-07-31 08:05:57","","10.1111/j.1463-1326.2005.00516.x","","",,,,,53,3.53,53,1,15,"… Among individuals with diagnosed diabetes, most (90–95%) have type 2 diabetes [6]. In addition, 6.9% of the US population is estimated to have impaired fasting glucose (IFG), which is defined as a fasting plasma glucose (FPG) level of 110–126 mg/dl [7]. This is a precursor of …","","https://scholar.google.com/scholar?q=related:0zsEXBTcyAgJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
1,"AM Ogochukwu","Prognosticators of high serum uric acid level in Nigerian type 2 diabetic patients",2010,"Journal of pharmacy research","academia.edu","https://www.academia.edu/download/48968642/Prognosticators_of_high_serum_uric_acid_20160919-7626-600q37.pdf","https://scholar.google.com/scholar?cites=3547855150148205236&as_sdt=2005&sciodt=0,5&hl=en",76,"2021-07-31 08:05:57","PDF","","","",,,,,1,0.09,1,1,11,"… Management, Faculty of Pharmaceutical Sciences, University of Nigeria, Nsukka 410001, Enugu state, Nigeria … units week-1 (>5 bottles) in women (one bottle of Nigerian beer which … Serum uric acid and risk for development of hypertension and impaired fasting glucose or type …","https://www.academia.edu/download/48968642/Prognosticators_of_high_serum_uric_acid_20160919-7626-600q37.pdf","https://scholar.google.com/scholar?q=related:tLofM3aDPDEJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
0,"IM ABDULAZEEZ","GLYCAEMIC CONTROL OF NIGERIAN TYPE II DIABETIC PATIENTS: THE EFFECTS ON SOME CARDIOVASCULAR RISK FACTORS",2010,"Faculty of Pathology","dissertation.npmcn.edu.ng","http://dissertation.npmcn.edu.ng/index.php/FMCPath/article/view/1264","",77,"2021-07-31 08:05:57","","","","",,,,,0,0.00,0,1,11,"… index (BMI) and blood pressure in Nigerian type II diabetes patients. Page 17. 7 CHAPTER 3 … (NIDDM). It accounts for between 85-95% cases of diabetes in Nigeria as … complications.36 The term impaired fasting glucose is defined as fasting plasma glucose of …","http://dissertation.npmcn.edu.ng/index.php/FMCPath/article/download/1264/1324","https://scholar.google.com/scholar?q=related:BI19KUkj85MJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
0,"ZG Ratu","NILAI HIGH SENSITIVITY C-REACTIVE PROTEIN DAN HOMEOSTASIS MODEL ASSESSMENT PADA INDIVIDU NORMAL, PREDIABETES DAN DIABETES …",2006,"","repository.unhas.ac.id","http://repository.unhas.ac.id/id/eprint/4500/","",78,"2021-07-31 08:05:57","","","","",,,,,0,0.00,0,1,15,"… Bakari GA, onyemelukwe CG, insulin Resistance in Type 2 Diabetic Nigerians, Int … Disease, JAOA Review Article, Vol.105 No.9, 2005 Corban E, Sari M, the Level of Serum High Sensitivity C-reactive Protein in Subjects with Impaired Fasting Glucose, Original Article, Turkish …","http://repository.unhas.ac.id/id/eprint/4500/2/zamangusti-286-1-ps0294%201-2.pdf",""
109,"K Gündogan, F Bayram, M Capak…","Prevalence of metabolic syndrome in the Mediterranean region of Turkey: evaluation of hypertension, diabetes mellitus, obesity, and dyslipidemia",2009,"… syndrome and related …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/met.2008.0068","https://scholar.google.com/scholar?cites=15050760447201991038&as_sdt=2005&sciodt=0,5&hl=en",79,"2021-07-31 08:05:57","","10.1089/met.2008.0068","","",,,,,109,9.08,27,4,12,"… Those with a previous diabetes diagnosis and the use of oral antidiabetics and/or insulin were also considered as diabetics. Impaired fasting glucose was defined as fasting blood glucose levels between 110 and 126 mg/dL …","https://www.researchgate.net/profile/Kuersat-Guendogan/publication/26812213_Prevalence_of_Metabolic_Syndrome_in_the_Mediterranean_Region_of_Turkey_Evaluation_of_Hypertension_Diabetes_Mellitus_Obesity_and_Dyslipidemia/links/53cf77d90cf2fd75bc59cb8c/Prevalence-of-Metabolic-Syndrome-in-the-Mediterranean-Region-of-Turkey-Evaluation-of-Hypertension-Diabetes-Mellitus-Obesity-and-Dyslipidemia.pdf","https://scholar.google.com/scholar?q=related:fln5ZuIK39AJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
26,"H Aksu, K Pala, H Aksu","Prevalence and associated risk factors of type 2 diabetes mellitus in Nilufer District, Bursa, Turkey",2006,"International Journal of Diabetes and …","researchgate.net","https://www.researchgate.net/profile/Kayihan-Pala/publication/238115398_Prevalence_and_associated_risk_factors_of_type_2_diabetes_mellitus_in_Nilufer_District_Bursa_Turkey/links/55ae19a308aed9b7dcdb2a21/Prevalence-and-associated-risk-factors-of-type-2-diabetes-mellitus-in-Nilufer-District-Bursa-Turkey.pdf","https://scholar.google.com/scholar?cites=3238057235102328719&as_sdt=2005&sciodt=0,5&hl=en",80,"2021-07-31 08:05:57","PDF","","","",,,,,26,1.73,9,3,15,"… Definitions Diabetes was defined as a fasting plasma glucose (FPG) concentration of ≥ 126 mg/dl or a previous diagnosis of diabetes, impaired fasting glucose (IFG) as a … Type 2 diabetes in adult Nigerian's: a study of its prevalence and risk factors in Port Harcourt, Nigeria …","https://www.researchgate.net/profile/Kayihan-Pala/publication/238115398_Prevalence_and_associated_risk_factors_of_type_2_diabetes_mellitus_in_Nilufer_District_Bursa_Turkey/links/55ae19a308aed9b7dcdb2a21/Prevalence-and-associated-risk-factors-of-type-2-diabetes-mellitus-in-Nilufer-District-Bursa-Turkey.pdf","https://scholar.google.com/scholar?q=related:j2eoPObj7ywJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
3,"DJ Soita","The prevalence of impaired glucose tolerance and diabetes amongst the middle aged population of Bellville South Community, Cape Town, South Africa",2009,"","ir.cput.ac.za","http://ir.cput.ac.za/handle/20.500.11838/1459","https://scholar.google.com/scholar?cites=8865154499625203259&as_sdt=2005&sciodt=0,5&hl=en",81,"2021-07-31 08:05:57","","","","",,,,,3,0.25,3,1,12,"… diabetes which is undiagnosed. The aims of this study were to determine: The prevalence of impaired fasting glucose (IFG), impaired glucose tolerance (IGT), diabetes mellitus and the risk factors for … 53 2.12.2 Impaired Fasting Glucose 53 2.12.3 Normal/Euglycaemia 53 …","http://ir.cput.ac.za/bitstream/20.500.11838/1459/1/fulltext.pdf","https://scholar.google.com/scholar?q=related:O7YdPQxbB3sJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
173,"AA Motala, MAK Omar, FJ Pirie","Epidemiology of type 1 and type 2 diabetes in Africa",2003,"European Journal of …","academic.oup.com","https://academic.oup.com/eurjpc/article-abstract/10/2/77/5927832","https://scholar.google.com/scholar?cites=2178709901841512612&as_sdt=2005&sciodt=0,5&hl=en",82,"2021-07-31 08:05:57","","","","",,,,,173,9.61,58,3,18,"… The prevalence of impaired fasting glucose (IFG) (ADA) was lower than that for IGT (WHO) in 10 of … From earlier studies in South Africa [39–42] and Nigeria [43], examination of class 1 … AB, Ebomoyi E, Adeleye M, Arije A. Prevalence of diabetes mellitus in a Nigerian population …","","https://scholar.google.com/scholar?q=related:pLjjxxxVPB4J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
48,"R Sicree, J Shaw","Type 2 diabetes: An epidemic or not, and why it is happening",2007,"Diabetes & Metabolic Syndrome: Clinical Research & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1871402106000130","https://scholar.google.com/scholar?cites=7429369089288774861&as_sdt=2005&sciodt=0,5&hl=en",83,"2021-07-31 08:05:57","","","","",,,,,48,3.43,24,2,14,"… The anticipated changes in the proportion of the population living in urban settings for the seven developing countries with the highest total populations (China, India, Indonesia, Brazil, Pakistan, Bangladesh and Nigeria) are shown in Fig …","","https://scholar.google.com/scholar?q=related:zSRTANNrGmcJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
330,"A Misra, OP Ganda","Migration and its impact on adiposity and type 2 diabetes",2007,"Nutrition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0899900707001852","https://scholar.google.com/scholar?cites=5350369327400217855&as_sdt=2005&sciodt=0,5&hl=en",84,"2021-07-31 08:05:57","","","","",,,,,330,23.57,165,2,14,"","","https://scholar.google.com/scholar?q=related:_-zVSI5UQEoJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
42,"Y Chen, R Kittles, J Zhou, G Chen, A Adeyemo…","Calpain-10 gene polymorphisms and type 2 diabetes in West Africans: the Africa America Diabetes Mellitus (AADM) study",2005,"Annals of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047279704000912","https://scholar.google.com/scholar?cites=11010422380393549476&as_sdt=2005&sciodt=0,5&hl=en",85,"2021-07-31 08:05:57","","","","",,,,,42,2.63,7,6,16,"… Although statistical analysis indicated that haplotype 221 was associated with type 2 diabetes (OR, 3.765; 95% CI, 1.577–8.989) in the two ethnic groups of Nigeria, the same haplotype did not show any association with type 2 diabetes in the two ethnic groups in Ghana (OR …","https://www.academia.edu/download/46335130/j.annepidem.2004.05.01420160608-1853-1d17s4v.pdf","https://scholar.google.com/scholar?q=related:pE5eutHgzJgJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
26,"MM Sale, L Lu, IJ Spruill, JK Fernandes, KH Lok…","Genome-wide linkage scan in Gullah-speaking African American families with type 2 diabetes: the Sea Islands Genetic African American Registry (project SuGAR)",2009,"Diabetes","Am Diabetes Assoc","https://diabetes.diabetesjournals.org/content/58/1/260.short","https://scholar.google.com/scholar?cites=14136638644408228599&as_sdt=2005&sciodt=0,5&hl=en",86,"2021-07-31 08:05:57","","","","",,,,,26,2.17,4,6,12,"","https://diabetes.diabetesjournals.org/content/diabetes/58/1/260.full.pdf","https://scholar.google.com/scholar?q=related:9xoDrvJtL8QJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
0,"I Onyesom, UE Uzuegbu, GE Umukoro","Efecto de dosis aguda de alcohol sobre las caracteristicas bioquimicas del sindrome X en distintas categorias de bebedores nigerianos hombres y mujeres en …",2007,"Colombia Medica","go.gale.com","https://go.gale.com/ps/i.do?id=GALE%7CA162520397&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=16579534&p=AONE&sw=w","",87,"2021-07-31 08:05:57","","","","",,,,,0,0.00,0,3,14,"… levels, subjects were classified as having normal glucose, impaired fasting glucose or diabetes … on plasma triacylglycerol, lipoprotein cholesterol and blood pressure in Nigerian alcoholics … Biochemistry, Faculty of Basic Medical Sciences, Delta State University, Abraka, Nigeria …","","https://scholar.google.com/scholar?q=related:aHcwlUgO4N0J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
8,"UE Uzuegbu, I Onyesom","Fructose-induced increase in ethanol metabolism and the risk of Syndrome X in man",2009,"Comptes rendus biologies","Elsevier","https://www.sciencedirect.com/science/article/pii/S1631069109000316","https://scholar.google.com/scholar?cites=3739836514973562706&as_sdt=2005&sciodt=0,5&hl=en",88,"2021-07-31 08:05:57","HTML","","","",,,,,8,0.67,4,2,12,"… effects of such a stimulation on the biochemical features of Syndrome X among Nigerians has remained … The subjects were all males from Delta State, Nigeria … glucose levels, subjects were classified as having normal glucose (<100 mg/dL) or impaired fasting glucose (100–125 …","https://www.sciencedirect.com/science/article/pii/S1631069109000316","https://scholar.google.com/scholar?q=related:UrcI8X6R5jMJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
31,"CU Osuji, BA Nzerem, S Meludu, CE Dioka…","The prevalence of overweight/obesity and dyslipidemia amongst a group of women attending"" August"" meeting",2010,"Nigerian Medical …","nigeriamedj.com","https://nigeriamedj.com/article.asp?issn=0300-1652;year=2010;volume=51;issue=4;spage=155;epage=159;aulast=Osuji","https://scholar.google.com/scholar?cites=6963453454320072513&as_sdt=2005&sciodt=0,5&hl=en",89,"2021-07-31 08:05:57","HTML","","","",,,,,31,2.82,6,5,11,"… Prevalence of diabetes, impaired fasting glucose, and impaired glucose tolerance in US adults: the Third National Health … Arterial blood pressure and hypertension in Benin in the Equatorial Forest Zone of Nigeria … Factors associated with hypertension in Nigerian Civil Servants …","https://nigeriamedj.com/article.asp?issn=0300-1652;year=2010;volume=51;issue=4;spage=155;epage=159;aulast=Osuji","https://scholar.google.com/scholar?q=related:Qfe20gUoo2AJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2000&as_yhi=2010&as_vis=1"
